ID,TERM_NAME,LAST_NAME,FIRST_NAME,COLLEGE,MAJOR,FEE_RESIDENCE
PI1460,Fall 2021,Mowsdale,Marius,Business,"Marketing, BS",Y
PI1460,Fall 2022,Mowsdale,Marius,Business,"Marketing, BS",Y
PI2154,Fall 2018,Moxted,Brande,Science,"Biological Sciences, BS",Y
PI0356,Fall 2022,Moylan,Glynda,Business,"Marketing, BS",Y
PI0349,Fall 2021,Moyler,Tobias,Human Sciences & Education,"Kinesiology, BS",Y
PI0349,Fall 2022,Moyler,Tobias,Human Sciences & Education,"Kinesiology, BS",Y
PI0127,Fall 2022,Mullett,Marylee,Business,"Marketing, BS",N
PI2537,Fall 2022,Mulrenan,Noe,Science,"Biological Sciences, BS",Y
PI0818,Fall 2018,Mulvenna,Kamila,Engineering,"Computer Science, BS",Y
PI0818,Fall 2019,Mulvenna,Kamila,Engineering,"Computer Science, BS",Y
PI1012,Fall 2018,Mulvy,Aland,Agriculture,"Animal Sciences, BS",Y
PI1012,Fall 2019,Mulvy,Aland,Agriculture,"Animal Sciences, BS",Y
PI1012,Fall 2020,Mulvy,Aland,Agriculture,"Animal Sciences, BS",Y
PI1830,Fall 2019,Mungan,Katti,Science,"Biological Sciences, BS",Y
PI1830,Fall 2020,Mungan,Katti,Science,"Biological Sciences, BS",Y
PI2861,Fall 2019,Munnery,Audrey,Business,"Marketing, BS",Y
PI2861,Fall 2020,Munnery,Audrey,Business,"Marketing, BS",Y
PI2861,Fall 2021,Munnery,Audrey,Business,"Marketing, BS",Y
PI0890,Fall 2020,Munsey,Karrie,Mass Communication,"Mass Communication, BA in",Y
PI0890,Fall 2021,Munsey,Karrie,Mass Communication,"Mass Communication, BA in",Y
PI1383,Fall 2018,Munslow,Job,Engineering,"Mechanical Engineering, BS in",Y
PI1383,Fall 2019,Munslow,Job,Engineering,"Mechanical Engineering, BS in",Y
PI1383,Fall 2020,Munslow,Job,Engineering,"Mechanical Engineering, BS in",Y
PI2520,Fall 2022,Murkus,Montague,Engineering,"Mechanical Engineering, BS in",Y
PI0556,Fall 2020,Myring,Clarey,Engineering,"Mechanical Engineering, BS in",Y
PI1033,Fall 2018,Nafzger,Filia,Science,"Biological Sciences, BS",Y
PI1033,Fall 2020,Nafzger,Filia,Science,"Biological Sciences, BS",Y
PI1033,Fall 2021,Nafzger,Filia,Science,"Biological Sciences, BS",Y
PI1033,Fall 2022,Nafzger,Filia,Science,"Biological Sciences, BS",Y
PI1972,Fall 2022,Naldrett,Patrizio,Science,"Chemistry, BS",Y
PI0906,Fall 2019,Napoleon,Benjy,Engineering,"Mechanical Engineering, BS in",Y
PI0906,Fall 2020,Napoleon,Benjy,Engineering,"Mechanical Engineering, BS in",Y
PI0906,Fall 2021,Napoleon,Benjy,Engineering,"Mechanical Engineering, BS in",Y
PI0906,Fall 2022,Napoleon,Benjy,Engineering,"Mechanical Engineering, BS in",Y
PI1557,Fall 2022,Nappin,Adolph,Engineering,"Mechanical Engineering, BS in",Y
PI2801,Fall 2019,Nappin,Yancy,Mass Communication,"Mass Communication, BA in",Y
PI0676,Fall 2018,Nassy,Terrel,Science,"Biological Sciences, BS",Y
PI0676,Fall 2019,Nassy,Terrel,Science,"Biological Sciences, BS",Y
PI0676,Fall 2020,Nassy,Terrel,Science,"Biological Sciences, BS",Y
PI0064,Fall 2021,Navan,Paquito,Human Sciences & Education,"Kinesiology, BS",Y
PI2653,Fall 2018,Nawton,Theresita,Science,"Mathematics, BS",N
PI2159,Fall 2022,Nazair,Abbe,Human Sciences & Education,"Kinesiology, BS",N
PI2754,Fall 2020,Neale,Cassi,Engineering,"Mechanical Engineering, BS in",Y
PI2754,Fall 2021,Neale,Cassi,Engineering,"Mechanical Engineering, BS in",Y
PI2754,Fall 2022,Neale,Cassi,Engineering,"Mechanical Engineering, BS in",Y
PI1516,Fall 2022,Neath,Euphemia,Science,"Biological Sciences, BS",Y
PI2028,Fall 2018,Need,Colene,Science,"Mathematics, BS",Y
PI2028,Fall 2019,Need,Colene,Science,"Mathematics, BS",Y
PI1476,Fall 2020,Neesam,Friedrick,Science,"Biological Sciences, BS",Y
PI1476,Fall 2021,Neesam,Friedrick,Science,"Biological Sciences, BS",Y
PI1476,Fall 2022,Neesam,Friedrick,Science,"Biological Sciences, BS",Y
PI2445,Fall 2020,Nehl,Twyla,Science,"Biological Sciences, BS",Y
PI2445,Fall 2021,Nehl,Twyla,Science,"Biological Sciences, BS",Y
PI2445,Fall 2022,Nehl,Twyla,Science,"Biological Sciences, BS",Y
PI2707,Fall 2021,Neiland,Harriet,Science,"Biological Sciences, BS",Y
PI2707,Fall 2022,Neiland,Harriet,Science,"Biological Sciences, BS",Y
PI2466,Fall 2018,Neilus,Randy,Science,"Mathematics, BS",Y
PI2466,Fall 2019,Neilus,Randy,Science,"Mathematics, BS",Y
PI2466,Fall 2020,Neilus,Randy,Science,"Mathematics, BS",Y
PI2466,Fall 2022,Neilus,Randy,Science,"Mathematics, BS",Y
PI2832,Fall 2022,Neising,Dorree,Engineering,"Mechanical Engineering, BS in",Y
PI0809,Fall 2018,Nerne,Leticia,Science,"Biological Sciences, BS",Y
PI0809,Fall 2019,Nerne,Leticia,Science,"Biological Sciences, BS",Y
PI0415,Fall 2018,Nesfield,Berne,Business,"Marketing, BS",Y
PI0415,Fall 2019,Nesfield,Berne,Business,"Marketing, BS",Y
PI0415,Fall 2020,Nesfield,Berne,Business,"Marketing, BS",Y
PI0415,Fall 2021,Nesfield,Berne,Business,"Marketing, BS",Y
PI2379,Fall 2018,Netti,Ely,Business,"Marketing, BS",Y
PI2379,Fall 2019,Netti,Ely,Business,"Marketing, BS",Y
PI2379,Fall 2020,Netti,Ely,Business,"Marketing, BS",Y
PI2379,Fall 2021,Netti,Ely,Business,"Marketing, BS",Y
PI2379,Fall 2022,Netti,Ely,Business,"Marketing, BS",Y
PI2332,Fall 2021,Nettles,Sharla,Business,"Marketing, BS",Y
PI1163,Fall 2020,Newall,Pieter,Agriculture,"Animal Sciences, BS",Y
PI1163,Fall 2021,Newall,Pieter,Agriculture,"Animal Sciences, BS",Y
PI1163,Fall 2022,Newall,Pieter,Agriculture,"Animal Sciences, BS",Y
PI1374,Fall 2018,Newburn,Demetra,Engineering,"Mechanical Engineering, BS in",Y
PI1374,Fall 2019,Newburn,Demetra,Engineering,"Mechanical Engineering, BS in",Y
PI0056,Fall 2018,Newcom,Ardyth,Human Sciences & Education,"Kinesiology, BS",Y
PI0056,Fall 2019,Newcom,Ardyth,Human Sciences & Education,"Kinesiology, BS",Y
PI0056,Fall 2020,Newcom,Ardyth,Human Sciences & Education,"Kinesiology, BS",Y
PI0056,Fall 2021,Newcom,Ardyth,Human Sciences & Education,"Kinesiology, BS",Y
PI1281,Fall 2021,Niche,Griff,Engineering,"Computer Science, BS",Y
PI1281,Fall 2022,Niche,Griff,Engineering,"Computer Science, BS",Y
PI1999,Fall 2018,Nicholson,Prudi,Human Sciences & Education,"Kinesiology, BS",Y
PI1999,Fall 2019,Nicholson,Prudi,Human Sciences & Education,"Kinesiology, BS",Y
PI1999,Fall 2020,Nicholson,Prudi,Human Sciences & Education,"Kinesiology, BS",Y
PI1957,Fall 2018,Nieass,Morissa,Human Sciences & Education,"Kinesiology, BS",Y
PI0264,Fall 2022,Nigh,Rosalind,Mass Communication,"Mass Communication, BA in",N
PI1901,Fall 2019,Nix,Karrah,Science,"Biological Sciences, BS",Y
PI1901,Fall 2020,Nix,Karrah,Science,"Biological Sciences, BS",Y
PI1901,Fall 2021,Nix,Karrah,Science,"Biological Sciences, BS",Y
PI2320,Fall 2018,Noakes,Karl,Mass Communication,"Mass Communication, BA in",Y
PI2556,Fall 2022,Nockolds,Dexter,Business,"Marketing, BS",Y
PI2768,Fall 2022,Noller,Lianne,Engineering,"Computer Science, BS",Y
PI1091,Fall 2018,Noller,Lilias,Human Sciences & Education,"Kinesiology, BS",Y
PI1091,Fall 2020,Noller,Lilias,Human Sciences & Education,"Kinesiology, BS",Y
PI1293,Fall 2018,Noor,Penny,Agriculture,"Animal Sciences, BS",Y
PI1293,Fall 2019,Noor,Penny,Agriculture,"Animal Sciences, BS",Y
PI2291,Fall 2018,Norman,Nickey,Science,"Biological Sciences, BS",Y
PI2291,Fall 2020,Norman,Nickey,Science,"Biological Sciences, BS",Y
PI2291,Fall 2021,Norman,Nickey,Science,"Biological Sciences, BS",Y
PI0914,Fall 2018,Normavell,Gussy,Humanities & Social Sciences,"English, BA",Y
PI0914,Fall 2019,Normavell,Gussy,Humanities & Social Sciences,"English, BA",Y
PI0354,Fall 2020,Nornable,Blythe,Engineering,"Computer Science, BS",N
PI0354,Fall 2021,Nornable,Blythe,Engineering,"Computer Science, BS",N
PI0354,Fall 2022,Nornable,Blythe,Engineering,"Computer Science, BS",N
PI0385,Fall 2019,Northage,Bax,Engineering,"Computer Science, BS",Y
PI0385,Fall 2020,Northage,Bax,Engineering,"Computer Science, BS",Y
PI0385,Fall 2021,Northage,Bax,Engineering,"Computer Science, BS",Y
PI2733,Fall 2020,Northall,Crystal,Engineering,"Mechanical Engineering, BS in",Y
PI2733,Fall 2021,Northall,Crystal,Engineering,"Mechanical Engineering, BS in",Y
PI2733,Fall 2022,Northall,Crystal,Engineering,"Mechanical Engineering, BS in",Y
PI1039,Fall 2020,Nucci,Hanna,Mass Communication,"Mass Communication, BA in",Y
PI1039,Fall 2021,Nucci,Hanna,Mass Communication,"Mass Communication, BA in",Y
PI1039,Fall 2022,Nucci,Hanna,Mass Communication,"Mass Communication, BA in",Y
PI1296,Fall 2018,Nunns,Malchy,Agriculture,"Animal Sciences, BS",Y
PI1296,Fall 2019,Nunns,Malchy,Agriculture,"Animal Sciences, BS",Y
PI1296,Fall 2020,Nunns,Malchy,Agriculture,"Animal Sciences, BS",Y
PI1296,Fall 2021,Nunns,Malchy,Agriculture,"Animal Sciences, BS",Y
PI1769,Fall 2020,Nusche,Christoph,Science,"Biological Sciences, BS",Y
PI1769,Fall 2021,Nusche,Christoph,Science,"Biological Sciences, BS",Y
PI1769,Fall 2022,Nusche,Christoph,Science,"Biological Sciences, BS",Y
PI0453,Fall 2019,O' Clovan,Cherri,Engineering,"Computer Science, BS",Y
PI0267,Fall 2018,O' Dooley,Wit,Business,"Marketing, BS",Y
PI0267,Fall 2019,O' Dooley,Wit,Business,"Marketing, BS",Y
PI0267,Fall 2020,O' Dooley,Wit,Business,"Marketing, BS",Y
PI0380,Fall 2022,O' Mara,Griffie,Engineering,"Mechanical Engineering, BS in",Y
PI0495,Fall 2020,O'Bradane,Lance,Science,"Biological Sciences, BS",Y
PI0900,Fall 2018,O'Cahill,Theressa,Engineering,"Mechanical Engineering, BS in",Y
PI0900,Fall 2019,O'Cahill,Theressa,Engineering,"Mechanical Engineering, BS in",Y
PI0900,Fall 2020,O'Cahill,Theressa,Engineering,"Mechanical Engineering, BS in",Y
PI0900,Fall 2021,O'Cahill,Theressa,Engineering,"Mechanical Engineering, BS in",Y
PI1519,Fall 2018,O'Calleran,Alena,Engineering,"Computer Science, BS",Y
PI1519,Fall 2019,O'Calleran,Alena,Engineering,"Computer Science, BS",Y
PI1519,Fall 2020,O'Calleran,Alena,Engineering,"Computer Science, BS",Y
PI1519,Fall 2021,O'Calleran,Alena,Engineering,"Computer Science, BS",Y
PI1519,Fall 2022,O'Calleran,Alena,Engineering,"Computer Science, BS",Y
PI1735,Fall 2022,O'Canavan,Brit,Human Sciences & Education,"Kinesiology, BS",Y
PI2342,Fall 2019,O'Clery,Mallory,Science,"Biological Sciences, BS",Y
PI2342,Fall 2020,O'Clery,Mallory,Science,"Biological Sciences, BS",Y
PI2342,Fall 2021,O'Clery,Mallory,Science,"Biological Sciences, BS",Y
PI2342,Fall 2022,O'Clery,Mallory,Science,"Biological Sciences, BS",Y
PI1105,Fall 2018,O'Cosgra,Mia,Science,"Biological Sciences, BS",Y
PI0673,Fall 2022,O'Criane,Zacherie,Engineering,"Computer Science, BS",Y
PI2651,Fall 2019,O'Dempsey,Palm,Science,"Biological Sciences, BS",N
PI1173,Fall 2018,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y
PI1173,Fall 2019,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y
PI1173,Fall 2020,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y
PI1173,Fall 2021,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y
PI1173,Fall 2022,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y
PI1534,Fall 2022,O'Halloran,Robbin,Mass Communication,"Mass Communication, BA in",Y
PI2436,Fall 2018,O'Harney,Martica,Engineering,"Mechanical Engineering, BS in",Y
PI0560,Fall 2022,O'Hengerty,Ulises,Mass Communication,"Mass Communication, BA in",Y
PI1702,Fall 2022,O'Keevan,Arden,Human Sciences & Education,"Kinesiology, BS",Y
PI2356,Fall 2021,O'Lennachain,Marcos,Science,"Biological Sciences, BS",Y
PI2356,Fall 2022,O'Lennachain,Marcos,Science,"Biological Sciences, BS",Y
PI2298,Fall 2019,O'Loughnan,Mar,Human Sciences & Education,"Kinesiology, BS",Y
PI2298,Fall 2020,O'Loughnan,Mar,Human Sciences & Education,"Kinesiology, BS",Y
PI2298,Fall 2021,O'Loughnan,Mar,Human Sciences & Education,"Kinesiology, BS",Y
PI2298,Fall 2022,O'Loughnan,Mar,Human Sciences & Education,"Kinesiology, BS",Y
PI1014,Fall 2022,O'Lunney,Gabriel,Engineering,"Computer Science, BS",Y
PI0416,Fall 2021,O'Mahoney,Doralia,Agriculture,"Animal Sciences, BS",Y
PI2868,Fall 2022,O'Moylan,Christen,Engineering,"Computer Science, BS",Y
PI2929,Fall 2018,O'Neal,Cristobal,Human Sciences & Education,"Kinesiology, BS",Y
PI2929,Fall 2019,O'Neal,Cristobal,Human Sciences & Education,"Kinesiology, BS",Y
PI2929,Fall 2020,O'Neal,Cristobal,Human Sciences & Education,"Kinesiology, BS",Y
PI2929,Fall 2021,O'Neal,Cristobal,Human Sciences & Education,"Kinesiology, BS",Y
PI2077,Fall 2018,O'Rodane,Hatti,Human Sciences & Education,"Kinesiology, BS",Y
PI2122,Fall 2022,O'Scollain,Lyle,Engineering,"Computer Science, BS",Y
PI0250,Fall 2022,O'Sheerin,Tadd,Mass Communication,"Mass Communication, BA in",Y
PI1157,Fall 2022,O'Sirin,Gwynne,Humanities & Social Sciences,"English, BA",Y
PI1847,Fall 2021,Oaks,Land,Human Sciences & Education,"Kinesiology, BS",Y
PI1847,Fall 2022,Oaks,Land,Human Sciences & Education,"Kinesiology, BS",Y
PI1974,Fall 2018,Oates,Addia,Human Sciences & Education,"Kinesiology, BS",Y
PI1974,Fall 2019,Oates,Addia,Human Sciences & Education,"Kinesiology, BS",Y
PI1141,Fall 2019,Obee,Mattie,Agriculture,"Animal Sciences, BS",Y
PI1141,Fall 2020,Obee,Mattie,Agriculture,"Animal Sciences, BS",Y
PI1141,Fall 2021,Obee,Mattie,Agriculture,"Animal Sciences, BS",Y
PI1527,Fall 2018,Obray,Marji,Engineering,"Computer Science, BS",Y
PI1527,Fall 2019,Obray,Marji,Engineering,"Computer Science, BS",Y
PI1527,Fall 2020,Obray,Marji,Engineering,"Computer Science, BS",Y
PI1049,Fall 2018,Oby,Jefferson,Mass Communication,"Mass Communication, BA in",N
PI1049,Fall 2019,Oby,Jefferson,Mass Communication,"Mass Communication, BA in",N
PI1399,Fall 2021,Odo,Chance,Agriculture,"Animal Sciences, BS",Y
PI1133,Fall 2020,Odo,Katya,Science,"Biological Sciences, BS",Y
PI1314,Fall 2018,Offield,Pammy,Engineering,"Mechanical Engineering, BS in",Y
PI1947,Fall 2022,Ogdahl,Clemmie,Science,"Biological Sciences, BS",Y
PI2014,Fall 2022,Ogglebie,Shena,Business,"Marketing, BS",Y
PI1793,Fall 2019,Ogilvy,Ole,Mass Communication,"Mass Communication, BA in",Y
PI1793,Fall 2020,Ogilvy,Ole,Mass Communication,"Mass Communication, BA in",Y
PI1793,Fall 2021,Ogilvy,Ole,Mass Communication,"Mass Communication, BA in",Y
PI1793,Fall 2022,Ogilvy,Ole,Mass Communication,"Mass Communication, BA in",Y
PI2630,Fall 2019,Ohm,Tierney,Human Sciences & Education,"Kinesiology, BS",Y
PI2630,Fall 2020,Ohm,Tierney,Human Sciences & Education,"Kinesiology, BS",Y
PI2630,Fall 2021,Ohm,Tierney,Human Sciences & Education,"Kinesiology, BS",Y
PI2630,Fall 2022,Ohm,Tierney,Human Sciences & Education,"Kinesiology, BS",Y
PI0422,Fall 2021,Oldacre,Gibbie,Mass Communication,"Mass Communication, BA in",Y
PI2454,Fall 2022,Oliva,Sheffield,Human Sciences & Education,"Kinesiology, BS",Y
PI1897,Fall 2018,Olivazzi,Link,Science,"Chemistry, BS",Y
PI1897,Fall 2019,Olivazzi,Link,Science,"Chemistry, BS",Y
PI1897,Fall 2020,Olivazzi,Link,Science,"Chemistry, BS",Y
PI1022,Fall 2020,Olner,Darb,Engineering,"Mechanical Engineering, BS in",Y
PI1022,Fall 2021,Olner,Darb,Engineering,"Mechanical Engineering, BS in",Y
PI1022,Fall 2022,Olner,Darb,Engineering,"Mechanical Engineering, BS in",Y
PI1246,Fall 2022,Omar,Pate,Engineering,"Mechanical Engineering, BS in",Y
PI2918,Fall 2018,Ondricek,Blondy,Human Sciences & Education,"Kinesiology, BS",Y
PI2918,Fall 2019,Ondricek,Blondy,Human Sciences & Education,"Kinesiology, BS",Y
PI2918,Fall 2020,Ondricek,Blondy,Human Sciences & Education,"Kinesiology, BS",Y
PI2918,Fall 2021,Ondricek,Blondy,Human Sciences & Education,"Kinesiology, BS",Y
PI1981,Fall 2021,Oppy,Cherin,Science,"Biological Sciences, BS",N
PI1981,Fall 2022,Oppy,Cherin,Science,"Biological Sciences, BS",N
PI2278,Fall 2022,Ord,Jase,Science,"Biological Sciences, BS",Y
PI2986,Fall 2019,Order,Vina,Engineering,"Computer Science, BS",Y
PI2986,Fall 2020,Order,Vina,Engineering,"Computer Science, BS",Y
PI2986,Fall 2021,Order,Vina,Engineering,"Computer Science, BS",Y
PI2986,Fall 2022,Order,Vina,Engineering,"Computer Science, BS",Y
PI2393,Fall 2020,Orlton,Shawn,Engineering,"Mechanical Engineering, BS in",Y
PI2393,Fall 2021,Orlton,Shawn,Engineering,"Mechanical Engineering, BS in",Y
PI2393,Fall 2022,Orlton,Shawn,Engineering,"Mechanical Engineering, BS in",Y
PI2270,Fall 2018,Ornillos,Giorgio,Engineering,"Mechanical Engineering, BS in",Y
PI2863,Fall 2022,Orpwood,Mariellen,Human Sciences & Education,"Kinesiology, BS",Y
PI1943,Fall 2018,Orred,Rodolph,Engineering,"Computer Science, BS",Y
PI1943,Fall 2019,Orred,Rodolph,Engineering,"Computer Science, BS",Y
PI2638,Fall 2018,Orteaux,Weston,Mass Communication,"Mass Communication, BA in",Y
PI2638,Fall 2019,Orteaux,Weston,Mass Communication,"Mass Communication, BA in",Y
PI0784,Fall 2022,Orthmann,Bellina,Engineering,"Mechanical Engineering, BS in",Y
PI0198,Fall 2018,Osbiston,Lew,Agriculture,"Animal Sciences, BS",Y
PI0198,Fall 2019,Osbiston,Lew,Agriculture,"Animal Sciences, BS",Y
PI0198,Fall 2020,Osbiston,Lew,Agriculture,"Animal Sciences, BS",Y
PI0198,Fall 2021,Osbiston,Lew,Agriculture,"Animal Sciences, BS",Y
PI0557,Fall 2020,Ottosen,Westbrook,Human Sciences & Education,"Kinesiology, BS",N
PI0557,Fall 2021,Ottosen,Westbrook,Human Sciences & Education,"Kinesiology, BS",N
PI0557,Fall 2022,Ottosen,Westbrook,Human Sciences & Education,"Kinesiology, BS",N
PI0098,Fall 2018,Ould,Robbie,Science,"Biological Sciences, BS",Y
PI0817,Fall 2018,Overell,Cal,Agriculture,"Animal Sciences, BS",Y
PI0817,Fall 2019,Overell,Cal,Agriculture,"Animal Sciences, BS",Y
PI0817,Fall 2020,Overell,Cal,Agriculture,"Animal Sciences, BS",Y
PI0985,Fall 2020,Overstall,Alexia,Business,"Marketing, BS",Y
PI0985,Fall 2021,Overstall,Alexia,Business,"Marketing, BS",Y
PI0985,Fall 2022,Overstall,Alexia,Business,"Marketing, BS",Y
PI2477,Fall 2022,Ovill,Horace,Engineering,"Computer Science, BS",Y
PI2027,Fall 2021,Ower,Lynda,Human Sciences & Education,"Kinesiology, BS",Y
PI2364,Fall 2018,Oxborough,Red,Human Sciences & Education,"Kinesiology, BS",Y
PI2364,Fall 2019,Oxborough,Red,Human Sciences & Education,"Kinesiology, BS",Y
PI2364,Fall 2020,Oxborough,Red,Human Sciences & Education,"Kinesiology, BS",Y
PI0307,Fall 2021,Oxteby,Ethyl,Science,"Biological Sciences, BS",Y
PI1620,Fall 2020,Oyley,Jemmy,Human Sciences & Education,"Kinesiology, BS",Y
PI1620,Fall 2021,Oyley,Jemmy,Human Sciences & Education,"Kinesiology, BS",Y
PI1620,Fall 2022,Oyley,Jemmy,Human Sciences & Education,"Kinesiology, BS",Y
PI0310,Fall 2018,Pach,Maud,Business,"Marketing, BS",N
PI0331,Fall 2018,Paddeley,Dee,Science,"Biological Sciences, BS",Y
PI0331,Fall 2019,Paddeley,Dee,Science,"Biological Sciences, BS",Y
PI0331,Fall 2020,Paddeley,Dee,Science,"Biological Sciences, BS",Y
PI2524,Fall 2022,Paddemore,Fiann,Human Sciences & Education,"Kinesiology, BS",Y
PI2357,Fall 2018,Padden,Wilie,Mass Communication,"Mass Communication, BA in",Y
PI1028,Fall 2018,Padmore,Marjory,Engineering,"Mechanical Engineering, BS in",Y
PI1028,Fall 2019,Padmore,Marjory,Engineering,"Mechanical Engineering, BS in",Y
PI1028,Fall 2020,Padmore,Marjory,Engineering,"Mechanical Engineering, BS in",Y
PI1028,Fall 2021,Padmore,Marjory,Engineering,"Mechanical Engineering, BS in",Y
PI1092,Fall 2018,Padula,Cornelius,Humanities & Social Sciences,"English, BA",Y
PI1092,Fall 2019,Padula,Cornelius,Humanities & Social Sciences,"English, BA",Y
PI1948,Fall 2018,Pagel,Nelle,Human Sciences & Education,"Kinesiology, BS",Y
PI1485,Fall 2020,Paireman,Boris,Engineering,"Mechanical Engineering, BS in",Y
PI0289,Fall 2020,Palin,Jan,Business,"Marketing, BS",Y
PI0289,Fall 2021,Palin,Jan,Business,"Marketing, BS",Y
PI0289,Fall 2022,Palin,Jan,Business,"Marketing, BS",Y
PI2372,Fall 2022,Palk,Roman,Engineering,"Computer Science, BS",Y
PI1382,Fall 2020,Pancost,Margeaux,Engineering,"Mechanical Engineering, BS in",Y
PI1382,Fall 2021,Pancost,Margeaux,Engineering,"Mechanical Engineering, BS in",Y
PI1599,Fall 2018,Pane,Carrissa,Science,"Biological Sciences, BS",Y
PI1599,Fall 2019,Pane,Carrissa,Science,"Biological Sciences, BS",Y
PI1599,Fall 2020,Pane,Carrissa,Science,"Biological Sciences, BS",Y
PI1599,Fall 2021,Pane,Carrissa,Science,"Biological Sciences, BS",Y
PI2592,Fall 2022,Pane,Laney,Science,"Biological Sciences, BS",N
PI1504,Fall 2020,Panichelli,Evie,Science,"Biological Sciences, BS",Y
PI1504,Fall 2021,Panichelli,Evie,Science,"Biological Sciences, BS",Y
PI1504,Fall 2022,Panichelli,Evie,Science,"Biological Sciences, BS",Y
PI1089,Fall 2018,Panther,Connor,Engineering,"Computer Science, BS",Y
PI0199,Fall 2022,Panther,Early,Engineering,"Computer Science, BS",Y
PI1161,Fall 2021,Paoletti,Sunshine,Human Sciences & Education,"Kinesiology, BS",Y
PI1161,Fall 2022,Paoletti,Sunshine,Human Sciences & Education,"Kinesiology, BS",Y
PI2025,Fall 2022,Paolone,Riccardo,Science,"Biological Sciences, BS",Y
PI1754,Fall 2020,Paolucci,Hobard,Agriculture,"Animal Sciences, BS",Y
PI2280,Fall 2022,Paolucci,Ileana,Agriculture,"Animal Sciences, BS",Y
PI2367,Fall 2018,Papaminas,Grethel,Agriculture,"Animal Sciences, BS",Y
PI2367,Fall 2019,Papaminas,Grethel,Agriculture,"Animal Sciences, BS",Y
PI2367,Fall 2020,Papaminas,Grethel,Agriculture,"Animal Sciences, BS",Y
PI0016,Fall 2018,Pape,Merle,Engineering,"Mechanical Engineering, BS in",Y
PI0016,Fall 2019,Pape,Merle,Engineering,"Mechanical Engineering, BS in",Y
PI2030,Fall 2020,Parfrey,Ev,Human Sciences & Education,"Kinesiology, BS",Y
